# Sigma_exp/Sigma_dip data
# Source: Mainz
# t [GeV^2/c^2] | sigma_exp/sigma_dip | delta sigma_exp/sigma_dip | theta | E_in [MeV]
Code,Abbrev,x,y,dy,theta,energy
# Type=1100
30,Mainz,-0.133976,0.972100,0.003300,82.990000,315.000000
30,Mainz,-0.133994,0.969900,0.003300,82.990000,315.000000
30,Mainz,-0.144119,0.974900,0.003300,88.000000,315.000000
30,Mainz,-0.144115,0.975200,0.003300,88.000000,315.000000
# Type=1107
30,Mainz,-0.042987,0.972000,0.003500,40.500000,315.000000
30,Mainz,-0.042983,0.978000,0.003500,40.500000,315.000000
30,Mainz,-0.042989,0.976400,0.003700,40.500000,315.000000
30,Mainz,-0.042984,0.977600,0.002800,40.500000,315.000000
30,Mainz,-0.042983,0.978700,0.002800,40.500000,315.000000
30,Mainz,-0.042983,0.977800,0.002800,40.500000,315.000000
30,Mainz,-0.042988,0.977700,0.002800,40.500000,315.000000
30,Mainz,-0.042987,0.976300,0.002500,40.500000,315.000000
30,Mainz,-0.042986,0.978500,0.002500,40.500000,315.000000
30,Mainz,-0.052994,0.979600,0.002400,45.510000,315.000000
30,Mainz,-0.052988,0.977700,0.002400,45.510000,315.000000
30,Mainz,-0.052988,0.978600,0.002400,45.510000,315.000000
30,Mainz,-0.052995,0.977800,0.002400,45.510000,315.000000
30,Mainz,-0.052980,0.973100,0.002400,45.510000,315.000000
30,Mainz,-0.052988,0.975100,0.002400,45.510000,315.000000
30,Mainz,-0.063415,0.972900,0.002300,50.500000,315.000000
30,Mainz,-0.063413,0.973200,0.002300,50.500000,315.000000
30,Mainz,-0.063412,0.975200,0.002300,50.500000,315.000000
30,Mainz,-0.063413,0.976000,0.002200,50.500000,315.000000
30,Mainz,-0.074213,0.969500,0.002100,55.500000,315.000000
30,Mainz,-0.074219,0.971200,0.002100,55.500000,315.000000
30,Mainz,-0.074214,0.970700,0.002500,55.500000,315.000000
30,Mainz,-0.074221,0.972800,0.002500,55.500000,315.000000
30,Mainz,-0.085226,0.968100,0.002600,60.500000,315.000000
30,Mainz,-0.085213,0.973200,0.002700,60.500000,315.000000
30,Mainz,-0.085216,0.970200,0.002600,60.500000,315.000000
30,Mainz,-0.085221,0.968200,0.002700,60.500000,315.000000
30,Mainz,-0.096314,0.970900,0.003100,65.510000,315.000000
30,Mainz,-0.107282,0.971000,0.003400,70.500000,315.000000
30,Mainz,-0.107279,0.970400,0.003400,70.500000,315.000000
30,Mainz,-0.118153,0.970900,0.003500,75.500000,315.000000
30,Mainz,-0.118154,0.971500,0.003500,75.500000,315.000000
30,Mainz,-0.128804,0.973800,0.003300,80.510000,315.000000
30,Mainz,-0.139118,0.971400,0.003300,85.510000,315.000000
30,Mainz,-0.128788,0.969000,0.003200,80.500000,315.000000
30,Mainz,-0.128784,0.974100,0.003300,80.500000,315.000000
30,Mainz,-0.139068,0.974200,0.003300,85.490000,315.000000
30,Mainz,-0.139073,0.972400,0.003300,85.490000,315.000000
# Type=1108
30,Mainz,-0.011079,0.985800,0.004700,19.500000,315.000000
30,Mainz,-0.011631,0.987300,0.003100,19.990000,315.000000
30,Mainz,-0.011630,0.988100,0.003100,19.990000,315.000000
30,Mainz,-0.012217,0.990500,0.003200,20.500000,315.000000
